,Id,LotFrontage,LotArea,YearBuilt,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,OpenPorchSF,SalePrice,Condition,Mean_rank,YearRemod,Exterior,TotalSF,TotalBath,WoodYN
1082,1083,70.0,8749,2002,1,1459,3,1,1,527,39,192000,1,6.0,0,0,2918,2.0,0
1083,1084,80.0,8800,1964,1,1251,3,1,2,461,116,160000,1,6.0,0,0,2502,2.0,1
1084,1085,76.5,13031,1995,1,1498,3,1,1,409,44,187500,1,5.5,1,0,2189,2.5,0
1085,1086,73.0,9069,1992,1,996,2,1,0,564,0,147000,1,6.0,0,0,1932,2.0,0
1086,1087,79.0,1974,1973,1,1092,3,1,0,286,96,83500,1,4.5,0,1,1638,1.5,0
1087,1088,85.0,10574,2005,1,1953,3,1,1,1043,50,252000,1,6.5,1,0,3035,2.5,0
1088,1089,24.0,2522,2004,1,1709,3,1,0,380,40,137500,1,6.0,0,0,2679,2.0,1
1089,1090,37.0,3316,2005,1,1247,1,1,1,550,84,197000,1,6.5,0,0,2494,2.5,1
1090,1091,60.0,8544,1950,0,1040,2,2,0,400,0,92900,1,3.5,0,0,1040,2.0,1
1091,1092,24.0,2160,1999,1,1252,2,1,0,462,48,160000,1,6.0,1,0,1852,3.5,1
1092,1093,60.0,8400,1925,1,1694,4,1,1,576,0,136500,1,5.5,1,0,2875,2.0,0
1093,1094,71.0,9230,1965,1,1200,1,1,0,884,64,146000,0,6.5,1,0,2064,2.5,1
1094,1095,74.0,5868,1956,1,936,2,1,0,308,0,129000,1,6.0,1,0,1872,2.0,1
1095,1096,78.0,9317,2006,1,1314,3,1,1,440,22,176432,1,5.5,0,0,2628,2.0,1
1096,1097,60.0,6882,1914,1,1355,3,1,0,0,0,127000,1,6.5,1,0,2039,1.5,0
1097,1098,55.0,3696,1986,1,1088,2,1,0,461,74,170000,1,6.5,0,0,2162,1.5,1
1098,1099,50.0,6000,1936,1,1324,3,1,0,240,0,128000,1,5.0,1,0,1996,1.0,1
1099,1100,82.0,11880,1978,1,1601,3,1,1,478,0,157000,0,6.0,0,0,2872,2.0,1
1100,1101,60.0,8400,1920,0,438,1,1,0,246,0,60000,1,3.5,1,0,728,1.0,1
1101,1102,61.0,9758,1971,1,950,3,1,0,280,0,119500,1,5.0,0,1,1900,1.0,1
1102,1103,70.0,7000,1960,1,1134,2,1,0,254,16,135000,1,6.0,1,0,2144,1.0,1
1103,1104,79.0,8910,1959,1,1194,3,1,1,539,0,159500,1,6.0,0,0,1849,1.5,1
1104,1105,24.0,2016,1970,1,1302,3,1,0,440,0,106000,1,5.0,0,0,1932,2.5,1
1105,1106,98.0,12256,1994,1,2622,3,1,2,712,32,325000,1,6.5,1,0,4085,3.5,0
1106,1107,114.0,10357,1990,1,1442,3,1,1,719,244,179900,0,6.0,1,0,2352,3.0,1
1107,1108,168.0,23257,2006,1,2021,3,1,1,422,100,274725,1,6.0,0,0,2889,2.5,1
1108,1109,137.5,8063,2000,1,1690,3,1,1,463,48,181000,1,5.5,0,0,2614,2.5,0
1109,1110,107.0,11362,2004,1,1836,3,1,1,862,185,280000,1,6.5,1,0,3672,3.0,0
1110,1111,93.5,8000,1995,1,1658,3,1,1,431,84,188000,1,5.5,1,0,2431,3.5,0
1111,1112,80.0,10480,1976,1,1964,4,1,1,483,69,205000,1,6.5,0,0,2767,2.5,1
1112,1113,73.0,7100,1957,1,816,2,1,0,308,0,129900,1,6.0,0,1,1632,2.0,1
1113,1114,66.0,8923,1953,1,1008,2,1,0,240,18,134500,1,6.0,1,0,2016,2.0,1
1114,1115,90.0,5400,1954,1,833,2,1,0,326,0,117000,1,6.0,1,0,1666,1.0,1
1115,1116,93.0,12085,2007,1,1734,3,1,1,928,0,318000,1,6.5,0,0,3468,3.0,1
1116,1117,75.0,7750,2002,1,1419,3,1,1,527,0,184100,1,6.5,0,0,1827,3.5,0
1117,1118,57.0,9764,1967,1,894,3,1,0,450,0,130000,0,6.0,1,0,1788,2.0,1
1118,1119,85.0,13825,1958,1,1601,3,1,0,300,34,140000,1,5.5,1,0,2134,1.5,0
1119,1120,70.0,7560,1959,1,1040,3,1,0,286,0,133700,1,5.0,0,1,2080,1.0,0
1120,1121,59.0,8263,1920,1,1012,2,1,1,308,22,118400,1,5.5,1,0,2024,1.0,1
1121,1122,84.0,10084,2005,1,1552,3,1,0,782,20,212900,1,6.0,1,0,3104,2.0,0
1122,1123,67.0,8926,1956,1,960,3,1,0,288,0,112000,1,3.5,0,0,1632,1.0,0
1123,1124,50.0,9405,1947,1,698,2,1,0,0,200,118000,1,7.0,1,0,1396,1.5,1
1124,1125,55.0,9125,1992,1,1482,3,1,1,392,25,163900,1,6.0,0,0,1866,2.5,0
1125,1126,60.0,10434,1955,1,1005,2,1,1,672,0,115000,1,4.5,0,0,2010,1.0,1
1126,1127,53.0,3684,2007,1,1555,2,1,1,660,20,174000,1,6.0,0,0,2928,2.0,0
1127,1128,182.0,14572,2004,1,1530,3,1,1,630,36,259000,1,6.0,0,0,3060,3.0,0
1128,1129,59.0,11796,2004,1,1959,4,1,1,434,48,215000,1,6.0,1,0,2806,2.5,0
1129,1130,60.0,7200,1980,1,936,2,1,0,672,0,140000,1,5.0,0,0,1872,2.0,0
1130,1131,65.0,7804,1928,1,1981,4,1,2,576,44,135000,1,3.5,1,1,3103,3.0,0
1131,1132,63.0,10712,1991,1,974,3,1,0,0,28,93500,1,5.0,1,0,1948,1.0,1
1132,1133,90.0,9900,1880,1,2210,5,1,0,205,48,117500,1,5.0,1,0,3218,2.0,1
1133,1134,80.0,9828,1995,1,2020,3,1,1,466,155,239500,1,6.5,0,0,3148,2.5,1
1134,1135,57.0,8773,1997,1,1600,3,1,1,460,38,169000,1,5.5,0,0,2516,2.5,0
1135,1136,60.0,6180,1926,0,986,2,1,1,180,128,102000,1,5.5,1,0,1946,1.0,1
1136,1137,80.0,9600,1950,1,1252,3,1,0,288,0,119000,1,5.5,0,0,2284,1.0,1
1137,1138,54.0,6342,1875,0,1020,2,1,0,0,0,94000,0,6.5,1,0,1800,1.0,1
1138,1139,76.0,9819,1977,1,1567,2,1,2,714,32,196000,1,5.5,0,1,3134,3.0,0
1139,1140,98.0,8731,1920,1,1167,3,1,1,495,0,144000,1,5.0,1,0,2082,1.0,1
1140,1141,60.0,7350,1951,1,952,2,1,0,840,0,139000,1,6.0,0,0,1904,2.0,1
1141,1142,68.5,10304,1976,1,1868,4,1,1,484,96,197500,0,6.0,0,0,2648,3.5,0
1142,1143,77.0,9965,2006,1,2828,4,1,1,1052,144,424870,1,6.5,1,0,4294,4.0,0
1143,1144,68.5,9000,1959,1,1006,3,1,0,0,24,80000,1,4.0,0,1,2012,1.0,1
1144,1145,60.0,12180,1941,0,924,2,1,0,280,0,80000,1,4.0,1,0,1596,2.0,1
1145,1146,52.0,6240,1928,1,1576,3,1,1,225,0,149000,1,5.5,1,0,2618,1.0,1
1146,1147,63.5,11200,1985,1,1298,3,1,1,403,26,180000,1,5.5,0,1,2596,3.0,0
1147,1148,75.0,12000,1941,1,1564,3,1,1,234,0,174500,1,7.0,1,0,2268,1.5,1
1148,1149,62.5,5700,1926,1,1111,2,1,1,288,0,116900,1,7.0,1,0,1683,1.0,1
1149,1150,50.0,9000,1920,1,1482,3,1,0,324,0,143000,0,8.0,1,0,2132,1.5,1
1150,1151,57.0,8280,1950,1,932,2,1,1,306,0,124000,1,5.5,0,0,1864,1.0,1
1151,1152,134.0,17755,1959,1,1466,3,1,2,528,140,149900,1,4.5,0,1,2932,1.5,1
1152,1153,90.0,14115,1956,1,1811,2,1,1,470,0,230000,1,6.5,1,0,2884,1.0,1
1153,1154,90.0,5890,1930,1,816,2,1,0,432,0,120500,1,7.0,1,0,1632,1.0,1
1154,1155,90.0,13700,1965,1,1820,4,1,2,492,84,201800,1,6.5,1,0,2684,2.0,0
1155,1156,90.0,10768,1976,1,1437,3,1,1,528,21,218000,1,6.5,1,0,2874,3.0,1
1156,1157,85.0,9350,1965,1,1265,3,1,1,502,92,179900,1,6.5,1,0,2484,2.5,1
1157,1158,34.0,5001,2007,1,1314,2,1,1,626,62,230000,1,6.0,1,0,2628,3.0,0
1158,1159,92.0,11932,2007,1,1580,3,1,0,830,24,235128,0,6.5,1,0,3160,2.0,1
1159,1160,76.0,9120,1974,1,1876,4,1,1,540,69,185000,1,6.0,0,0,2777,2.5,1
1160,1161,24.0,2280,1978,1,1456,3,1,1,440,0,146000,1,5.5,0,1,2311,2.5,0
1161,1162,66.5,14778,1954,1,1640,3,1,1,924,0,224000,0,6.5,1,0,2936,2.0,0
1162,1163,109.0,8724,1968,1,894,3,1,1,450,0,129000,1,5.0,0,0,1788,1.0,1
1163,1164,60.0,12900,1969,1,1258,0,2,0,400,0,108959,0,4.0,0,0,2456,3.0,0
1164,1165,69.5,16157,1978,1,1432,2,1,1,588,180,194000,0,6.0,0,0,2792,2.5,0
1165,1166,79.0,9541,2009,1,1502,3,1,0,644,114,233170,1,6.0,0,0,3004,2.0,1
1166,1167,64.0,10475,2008,1,1694,3,1,0,776,33,245350,1,6.5,0,0,3388,2.0,0
1167,1168,58.0,10852,2000,1,1671,3,1,1,472,38,173000,0,5.5,0,0,2630,3.5,1
1168,1169,120.0,13728,1935,1,2108,4,1,2,540,0,235000,1,6.5,1,0,3235,2.0,1
1169,1170,118.0,35760,1995,1,3627,4,1,1,807,76,625000,1,7.5,1,0,5557,4.5,0
1170,1171,76.0,9880,1977,1,1118,3,1,1,358,0,171000,1,6.0,0,0,2214,2.0,0
1171,1172,76.0,9120,1958,1,1261,3,1,1,433,0,163000,1,6.0,0,0,2522,2.0,1
1172,1173,35.0,4017,2006,1,1250,2,1,0,625,54,171900,1,6.0,1,0,1875,2.5,1
1173,1174,138.0,18030,1946,1,3086,3,1,1,0,0,200500,1,5.5,1,0,4205,3.0,0
1174,1175,80.0,16560,1932,1,2345,4,1,1,360,0,239000,1,7.0,1,0,3297,2.5,1
1175,1176,85.0,10678,1992,1,2872,4,1,1,541,33,285000,1,6.5,1,0,4555,2.5,1
1176,1177,37.0,6951,1984,1,923,3,1,0,264,0,119500,1,5.0,1,1,1799,2.0,0
1177,1178,45.5,3950,1926,1,1224,3,1,0,210,0,115000,0,7.0,1,0,2042,1.0,1
1178,1179,54.0,7681,1921,1,1343,3,1,1,186,0,154900,1,5.5,1,0,2074,1.5,0
1179,1180,77.0,8335,1954,1,1124,3,1,1,0,36,93000,1,5.0,0,0,1124,1.0,1
1180,1181,70.5,11170,1990,1,2514,4,1,0,693,0,250000,1,6.0,1,0,3730,2.5,1
1181,1182,64.0,5587,2008,1,1652,2,1,1,482,53,392500,1,6.5,0,1,3252,3.5,0
1182,1183,160.0,15623,1996,1,4476,4,1,2,813,78,745000,1,7.5,0,1,6872,4.5,0
1183,1184,60.0,10800,1920,1,1130,2,1,1,720,0,120000,1,5.5,1,0,2250,2.0,0
1184,1185,50.0,35133,1963,1,1572,3,1,2,995,263,186700,1,4.5,0,0,3144,2.5,1
1185,1186,60.0,9738,1924,1,1221,4,1,0,392,0,104900,1,6.0,1,0,2005,2.0,1
1186,1187,107.0,10615,1900,1,1699,3,2,0,420,74,95000,1,4.0,1,0,2677,3.0,1
1187,1188,89.0,12461,1994,1,1624,2,1,1,757,114,262000,1,6.5,1,0,3248,3.0,1
1188,1189,68.0,8935,2002,1,1660,3,1,0,493,68,195000,1,6.0,0,0,2491,2.5,0
1189,1190,60.0,7500,1999,1,1804,3,1,1,442,60,189000,1,6.0,0,0,2798,2.5,0
1190,1191,42.0,32463,1961,1,1622,3,1,1,1356,0,168000,1,4.0,1,0,2871,2.0,0
1191,1192,24.0,2645,1999,1,1441,2,1,0,492,0,174000,1,6.5,1,0,2217,2.5,0
1192,1193,60.0,9600,1925,1,1472,3,1,0,250,0,125000,1,6.5,1,0,2174,1.0,1
1193,1194,70.0,4500,1999,1,1224,2,1,0,402,304,165000,1,5.5,0,0,2448,3.0,1
1194,1195,80.0,9364,1969,1,1352,4,1,0,299,36,158000,1,6.5,0,0,2015,1.5,0
1195,1196,51.0,8029,2005,1,1456,3,1,0,400,24,176000,1,5.5,0,0,2184,2.5,0
1196,1197,58.0,14054,2006,1,1863,4,1,1,660,17,219210,1,6.0,0,0,2742,2.5,0
1197,1198,65.0,8850,1916,1,1690,3,1,1,225,0,144000,1,6.5,1,0,2505,1.0,1
1198,1199,70.0,9100,2001,1,1212,3,1,0,573,0,178000,1,6.0,0,0,2424,2.0,0
1199,1200,75.0,11235,1963,1,1382,3,1,1,459,82,148000,1,4.5,1,0,2433,1.5,1
1200,1201,71.0,9353,1970,1,864,3,1,0,280,0,116050,1,4.5,0,0,1728,1.0,1
1201,1202,80.0,10400,1998,1,1779,3,1,0,546,36,197900,1,6.0,0,0,2645,2.5,0
1202,1203,50.0,6000,1925,1,1348,3,1,1,216,0,117000,1,6.5,1,0,2232,2.0,1
1203,1204,75.0,9750,2000,1,1630,3,1,1,451,234,213000,1,6.0,1,0,3260,2.0,0
1204,1205,78.0,10140,1975,1,1074,3,1,0,495,88,153500,1,5.5,0,0,2130,2.5,1
1205,1206,90.0,14684,1990,1,2196,3,1,1,701,70,271900,1,7.0,1,0,4354,2.0,0
1206,1207,80.0,8900,1966,1,1056,2,1,0,384,42,107000,1,4.0,0,0,2112,2.0,1
1207,1208,70.0,9135,2003,1,1700,3,1,0,544,23,200000,1,5.5,0,0,3382,3.0,0
1208,1209,70.0,7763,1962,1,1283,3,1,0,506,0,140000,1,6.0,1,0,2214,2.0,1
1209,1210,85.0,10182,2006,1,1660,3,1,1,500,50,290000,0,6.5,0,0,3320,3.0,0
1210,1211,70.0,11218,1992,1,1845,3,1,1,462,104,189000,1,5.5,0,0,2900,2.5,0
1211,1212,152.0,12134,1988,1,1752,4,1,0,492,12,164000,1,7.5,1,0,2311,2.0,0
1212,1213,50.0,9340,1941,1,672,2,1,0,234,113,113000,1,5.0,1,0,1344,2.0,1
1213,1214,59.5,10246,1965,1,960,0,1,0,364,0,145000,1,6.5,1,0,1608,1.5,0
1214,1215,69.0,10205,1962,1,999,3,1,0,300,72,134500,1,5.0,0,0,1924,2.0,0
1215,1216,99.0,7094,1966,1,894,3,1,0,384,0,125000,1,5.0,0,0,1788,1.0,1
1216,1217,68.0,8930,1978,1,1902,4,2,0,539,0,112000,0,5.5,0,0,1902,2.0,1
1217,1218,72.0,8640,2009,1,1314,3,1,0,552,112,229456,1,6.5,0,1,2614,3.0,0
1218,1219,52.0,6240,1947,0,912,2,1,0,0,0,80500,1,4.5,1,0,912,1.0,1
1219,1220,21.0,1680,1971,1,1218,3,1,0,0,0,91500,1,5.5,0,1,1890,1.5,0
1220,1221,66.0,7800,1964,1,912,2,1,0,288,0,115000,1,5.0,0,0,1824,1.0,1
1221,1222,55.0,8250,1968,1,1211,3,1,1,322,63,134000,0,5.0,0,0,2163,1.0,1
1222,1223,78.0,10496,1949,1,1846,3,1,1,315,0,143000,0,6.0,1,0,2886,2.0,1
1223,1224,89.0,10680,1951,0,2136,4,1,0,528,30,137900,1,4.0,0,0,4272,2.0,1
1224,1225,60.0,15384,2004,1,1490,3,1,1,388,75,184000,0,6.0,1,0,2278,3.5,0
1225,1226,65.0,10482,1958,1,1138,3,1,0,264,0,145000,1,7.0,0,0,1726,1.5,0
1226,1227,86.0,14598,2007,1,1933,4,1,1,668,18,214000,0,5.5,0,0,2827,2.5,0
1227,1228,72.0,8872,1965,1,912,2,1,0,576,240,147000,1,6.5,1,0,1824,2.0,1
1228,1229,65.0,8769,2008,1,1702,1,1,1,1052,72,367294,1,7.0,0,0,3404,2.5,1
1229,1230,70.0,7910,1960,1,1507,4,1,0,404,0,127000,1,5.0,0,1,2582,2.0,1
1230,1231,70.0,18890,1977,1,2620,4,2,1,600,24,190000,0,5.0,0,0,3981,3.0,0
1231,1232,70.0,7728,1962,1,1190,3,1,0,540,18,132500,1,5.5,0,0,2296,2.0,1
1232,1233,70.0,9842,1962,1,1224,2,2,0,462,0,101800,1,4.5,0,0,1224,2.0,1
1233,1234,62.5,12160,1959,1,1188,3,1,0,531,0,142000,1,5.0,0,0,2376,2.0,1
1234,1235,55.0,8525,1911,0,1964,4,1,0,0,192,130000,1,5.5,1,0,2904,1.5,1
1235,1236,96.0,13132,1914,1,1784,4,1,0,180,40,138887,1,5.0,1,0,2531,1.5,0
1236,1237,36.0,2628,2003,1,1626,2,1,0,474,27,175500,1,6.0,0,1,2390,2.5,1
1237,1238,41.0,12393,2004,1,1948,4,1,1,434,48,195000,1,6.0,1,0,2795,2.5,0
1238,1239,63.0,13072,2005,1,1141,3,1,0,484,0,142500,0,5.5,0,0,2282,1.5,1
1239,1240,64.0,9037,2006,1,1484,2,1,1,472,33,265900,1,6.5,0,0,2960,2.0,0
1240,1241,65.0,8158,2003,1,1768,3,1,0,543,63,224900,1,6.0,0,0,2652,3.5,1
1241,1242,83.0,9849,2007,1,1689,3,1,0,954,56,248328,1,6.5,0,0,3378,2.0,1
1242,1243,85.0,10625,1974,1,1173,3,1,2,528,120,170000,1,6.5,0,0,2226,3.0,1
1243,1244,107.0,13891,2006,1,2076,2,1,1,850,229,465000,1,7.5,0,0,4152,3.5,0
1244,1245,92.5,11435,1929,1,1517,3,1,2,400,0,230000,1,7.5,1,1,2309,1.0,1
1245,1246,78.0,12090,1984,1,1868,3,1,1,477,112,178000,1,6.5,1,0,2453,3.5,0
1246,1247,65.0,8125,2005,1,1553,3,1,0,615,45,186500,1,6.0,1,0,2309,2.5,1
1247,1248,62.5,12328,1976,1,1034,3,1,0,888,0,169900,1,5.5,0,0,2046,2.0,1
1248,1249,60.0,9600,1917,0,2058,3,1,1,396,0,129500,1,5.5,1,0,2793,1.5,1
1249,1250,60.0,7200,1950,1,988,3,1,0,276,80,119000,1,6.0,0,0,1864,1.0,1
1250,1251,93.0,11160,1968,1,2110,3,1,2,522,0,244000,1,6.0,0,0,4220,3.5,1
1251,1252,77.5,3136,2003,1,1405,2,1,1,478,36,171750,1,6.0,0,1,2810,2.0,0
1252,1253,62.0,9858,1968,1,874,3,1,0,288,0,130000,1,5.5,0,0,1738,2.0,0
1253,1254,61.0,17542,1974,1,2167,3,1,2,518,47,294000,1,7.0,1,0,3359,3.5,0
1254,1255,60.0,6931,2003,1,1656,3,1,1,397,128,165400,1,6.0,1,0,2402,2.5,0
1255,1256,52.0,6240,1931,1,1367,3,1,1,560,0,127500,1,6.0,1,0,2251,1.0,1
1256,1257,91.0,14303,1994,1,1987,2,1,1,691,36,301500,1,6.5,0,0,3973,3.0,0
1257,1258,56.0,4060,1922,1,864,2,1,0,0,96,99900,0,6.5,1,0,1728,1.0,1
1258,1259,59.0,9587,2005,1,1166,2,1,0,400,0,190000,1,6.0,0,0,2022,3.0,0
1259,1260,65.0,9750,1969,1,1054,3,1,0,460,0,151000,1,7.0,0,0,2108,2.5,0
1260,1261,72.5,24682,1999,1,1675,3,1,1,502,103,181000,0,5.5,0,0,2516,2.5,1
1261,1262,80.0,9600,1956,1,1050,2,1,0,338,0,128900,1,5.5,0,0,2100,1.0,1
1262,1263,70.0,11250,1957,1,1788,5,1,2,304,0,161500,1,4.5,1,0,2892,2.0,0
1263,1264,60.0,13515,1919,1,1824,3,1,1,520,0,180500,1,6.0,1,0,2588,1.0,1
1264,1265,34.0,4060,1998,1,1337,2,1,0,511,68,181000,1,5.5,1,0,2742,3.0,0
1265,1266,35.0,3735,1999,1,1452,3,1,0,506,34,183900,1,6.0,0,0,2143,3.5,1
1266,1267,60.0,10120,1910,0,1889,4,2,1,308,0,122000,0,5.5,1,0,2814,1.5,1
1267,1268,89.0,13214,2008,1,2018,3,1,1,746,76,378500,1,7.0,1,1,4020,2.0,0
1268,1269,83.5,14100,1935,1,3447,4,1,2,1014,12,381000,1,8.5,1,0,4175,3.5,0
1269,1270,78.0,11344,1958,1,1524,3,1,0,315,0,144000,0,5.0,0,0,2398,1.5,1
1270,1271,89.5,23595,1979,1,1524,0,1,1,586,0,260000,1,6.5,0,0,2856,2.5,0
1271,1272,101.0,9156,1968,1,1489,3,1,1,462,0,185750,0,6.5,0,0,2978,2.0,1
1272,1273,112.5,13526,1965,1,935,3,1,0,288,0,137000,1,5.5,0,1,1870,2.0,0
1273,1274,124.0,11512,1959,1,1357,2,1,1,312,0,177000,1,6.5,1,0,2376,2.0,1
1274,1275,53.0,5362,1910,1,1250,3,1,1,552,0,139000,1,5.5,1,1,1911,2.0,0
1275,1276,95.0,11345,1948,1,1920,4,2,0,400,0,137000,0,5.0,1,0,2848,2.0,1
1276,1277,88.33333333333333,12936,1972,1,1395,3,1,1,497,116,162000,1,6.0,0,1,2118,2.0,0
1277,1278,81.66666666666667,17871,1967,1,1724,3,1,1,480,0,197900,1,5.5,1,0,3404,2.5,1
1278,1279,75.0,9473,2002,1,2031,3,1,1,577,211,237000,1,6.5,0,0,3159,3.5,1
1279,1280,60.0,7500,1920,1,1128,2,1,0,528,0,68400,1,4.0,1,0,1826,1.0,0
1280,1281,67.0,9808,2002,1,1573,3,1,0,544,72,227000,1,6.0,0,0,3146,3.0,1
1281,1282,50.0,8049,1990,1,1339,2,1,1,484,58,180000,1,6.0,0,0,2648,3.0,1
1282,1283,61.0,8800,1977,1,1040,3,1,0,484,0,150500,1,6.0,1,0,2080,2.0,1
1283,1284,94.0,9400,1971,1,1824,4,2,0,0,0,139000,1,5.5,0,1,2736,3.0,0
1284,1285,50.0,9638,1919,1,2447,4,1,1,336,0,169000,0,6.5,1,1,3251,2.0,0
1285,1286,50.0,6000,1939,1,1412,4,1,1,280,0,132500,1,6.0,1,0,2192,1.0,0
1286,1287,46.666666666666664,9790,1963,1,1328,3,1,2,528,26,143000,0,5.5,0,0,2656,2.5,1
1287,1288,43.333333333333336,36500,1964,1,1582,4,1,0,390,198,190000,1,5.0,0,0,3206,2.5,0
1288,1289,40.0,5664,2000,1,1659,2,1,1,499,59,278000,1,6.5,0,1,3160,3.0,0
1289,1290,86.0,11065,2006,1,1970,3,1,1,753,74,281000,1,6.5,0,0,3055,2.5,0
1290,1291,53.5,14112,1964,1,1152,3,1,1,484,0,180500,1,6.0,0,1,2304,2.0,0
1291,1292,21.0,1680,1972,1,1302,3,1,0,264,0,119500,1,6.0,0,1,1932,2.5,0
1292,1293,60.0,6600,1892,0,2372,4,2,0,432,287,107500,1,4.5,1,0,3366,2.0,1
1293,1294,78.0,10140,1976,1,1664,4,1,1,528,28,162900,1,6.0,0,0,2496,2.5,1
1294,1295,60.0,8172,1955,1,864,2,1,0,572,0,115000,1,6.0,1,1,1728,2.0,1
1295,1296,70.0,8400,1968,1,1052,3,1,0,288,0,138500,0,5.0,0,0,2104,2.5,0
1296,1297,80.0,8700,1963,1,1128,3,1,0,525,20,155000,1,5.5,0,0,2248,3.0,0
1297,1298,35.0,3675,2005,1,1072,2,1,0,525,44,140000,1,5.5,1,0,1619,3.0,1
1298,1299,313.0,63887,2008,1,5642,3,1,3,1418,292,160000,0,7.5,0,0,11752,4.5,0
1299,1300,75.0,7500,1959,1,1246,3,1,0,305,0,154000,1,6.0,1,0,2492,2.5,0
1300,1301,80.66666666666667,10762,1999,1,1983,3,1,1,490,0,225000,1,6.0,0,0,2961,2.5,1
1301,1302,86.33333333333333,7500,1942,1,1494,3,1,2,213,0,177500,1,6.5,1,0,2265,1.0,1
1302,1303,92.0,10120,1994,1,2526,4,1,1,844,78,290000,1,6.5,0,0,3691,3.5,0
1303,1304,73.0,8688,2005,1,1616,3,1,0,834,59,232000,1,6.0,0,0,3232,2.0,0
1304,1305,32.0,3363,2004,1,1708,3,1,0,380,40,130000,1,6.0,0,0,2684,2.0,1
1305,1306,108.0,13173,2006,1,1652,2,1,2,840,102,325000,1,7.0,1,0,3304,3.0,0
1306,1307,48.0,6955,2005,1,1368,2,1,1,474,35,202500,1,6.0,1,0,2736,2.0,0
1307,1308,60.0,8072,1994,1,990,3,1,0,480,64,138000,1,5.0,1,0,1980,2.0,1
1308,1309,100.0,12000,1948,1,1122,2,1,0,528,36,147000,1,6.0,1,0,2046,2.0,1
1309,1310,100.0,7153,1991,1,1294,3,1,0,496,51,179200,1,5.5,0,0,2572,3.0,0
1310,1311,100.0,17500,1959,1,1902,3,1,2,567,207,335000,0,7.5,1,1,3804,3.0,1
1311,1312,68.0,8814,2005,1,1274,3,1,0,508,98,203000,1,6.0,1,0,2548,3.0,0
1312,1313,88.0,9572,1990,1,2810,4,1,1,750,0,302000,1,6.5,0,0,4263,2.5,0
1313,1314,108.0,14774,1999,1,2599,4,1,1,779,30,333168,1,7.0,0,0,3992,2.5,0
1314,1315,60.0,8190,1954,1,948,3,1,1,280,36,119000,1,5.0,0,0,1896,2.0,1
1315,1316,85.0,11075,1969,1,2112,4,1,2,576,0,206900,1,5.5,0,0,3064,2.5,0
1316,1317,61.0,10226,2008,1,1630,3,1,1,860,42,295493,1,6.5,0,0,3252,3.0,0
1317,1318,47.0,4230,2006,1,1352,2,1,1,466,241,208900,1,6.0,1,0,2704,2.0,1
1318,1319,61.0,14781,2001,1,1787,3,1,1,748,150,275000,1,6.5,1,0,3540,2.0,0
1319,1320,75.0,10215,1954,1,948,3,1,0,248,0,111000,1,4.5,0,0,1812,1.0,1
1320,1321,70.0,8400,1957,1,1478,3,1,2,442,0,156500,1,4.5,0,0,2956,2.5,0
1321,1322,88.5,6627,1949,0,720,2,1,0,287,0,72500,0,4.5,1,0,720,1.0,1
1322,1323,107.0,10186,1992,1,1923,3,1,1,564,39,190000,1,6.0,0,0,2673,3.5,0
1323,1324,50.0,5330,1940,1,708,2,1,0,0,0,82500,1,5.5,1,0,1128,1.0,0
1324,1325,75.0,9986,2006,1,1795,2,1,1,895,49,147000,1,6.5,1,0,3590,2.0,1
1325,1326,40.0,3636,1922,0,796,2,1,0,0,0,55000,1,4.0,1,0,1592,1.0,1
1326,1327,70.0,4270,1931,1,774,3,1,0,0,0,79000,1,4.5,1,0,1318,1.0,1
1327,1328,60.0,6600,1982,1,816,3,1,1,264,0,130500,1,7.0,1,0,1632,1.5,1
1328,1329,60.0,10440,1920,1,2792,5,1,2,520,547,256000,1,6.5,1,1,4302,2.0,1
1329,1330,63.0,9084,1998,1,1632,3,1,1,462,28,176500,1,6.0,0,0,2567,2.5,1
1330,1331,85.0,10000,2006,1,1588,3,1,1,825,45,227000,1,6.5,0,0,3176,2.0,0
1331,1332,55.0,10780,1976,1,954,3,1,0,576,0,132500,1,5.0,0,0,1865,1.0,1
1332,1333,67.0,8877,1938,1,816,2,1,1,288,0,100000,1,5.0,1,0,1632,2.0,1
1333,1334,60.0,7200,1938,1,1360,2,1,0,297,65,125500,1,5.5,1,0,2163,1.5,1
1334,1335,24.0,2368,1970,1,1365,3,1,0,440,36,125000,1,5.5,0,0,2130,1.5,1
1335,1336,80.0,9650,1977,1,1334,2,1,1,630,16,167900,1,5.5,0,0,2684,2.5,1
1336,1337,87.0,9246,1973,1,1656,4,2,0,506,211,135000,0,5.0,0,0,3312,2.0,1
1337,1338,153.0,4118,1941,0,693,2,1,0,0,20,52500,0,4.0,1,0,1386,1.0,1
1338,1339,95.0,13450,2002,1,1861,3,1,0,492,91,200000,1,6.0,0,0,2777,3.5,0
1339,1340,120.0,9560,1972,1,864,3,1,0,288,0,128500,1,6.0,0,0,1728,1.0,1
1340,1341,70.0,8294,1971,1,872,3,1,0,480,0,123000,1,4.5,0,0,1730,1.0,1
1341,1342,66.0,13695,2003,1,1114,3,1,0,576,78,155000,0,5.5,1,0,2228,2.0,1
1342,1343,61.5,9375,2002,1,2169,3,1,1,647,87,228500,1,6.5,0,0,3453,2.5,0
1343,1344,57.0,7558,1928,1,1913,3,1,1,342,0,177000,1,6.0,1,1,2809,1.5,1
